SalesOrderID,OrderDate,DueDate,ShipDate,OnlineOrderFlag,CustomerID,CreditCardID,SubTotal,TaxAmt,Freight,TotalDue
60505,2013-11-19,2013-12-01,2013-11-26,1,13090,15007,2344.26,187.5408,58.6065,2590.4073
60506,2013-11-19,2013-12-01,2013-11-26,1,12243,3411,539.99,43.1992,13.4998,596.689
60507,2013-11-19,2013-12-01,2013-11-26,1,25429,1371,2393.06,191.4448,59.8265,2644.3313
60508,2013-11-19,2013-12-01,2013-11-26,1,12089,6522,2393.06,191.4448,59.8265,2644.3313
60509,2013-11-19,2013-12-01,2013-11-26,1,21613,6507,561.48,44.9184,14.037,620.4354
60510,2013-11-19,2013-12-01,2013-11-26,1,23151,17532,607.96,48.6368,15.199,671.7958
60511,2013-11-19,2013-12-01,2013-11-26,1,22271,15498,612.95,49.036,15.3238,677.3098
60512,2013-11-19,2013-12-01,2013-11-26,1,21323,738,1120.49,89.6392,28.0123,1238.1415
60513,2013-11-19,2013-12-01,2013-11-26,1,20304,18385,1170.48,93.6384,29.262,1293.3804
60514,2013-11-19,2013-12-01,2013-11-26,1,20310,6926,1149.47,91.9576,28.7368,1270.1644
60515,2013-11-19,2013-12-01,2013-11-26,1,22615,14306,539.99,43.1992,13.4998,596.689
60516,2013-11-19,2013-12-01,2013-11-26,1,26848,1537,607.96,48.6368,15.199,671.7958
60517,2013-11-19,2013-12-01,2013-11-26,1,13263,8391,2483.03,198.6424,62.0758,2743.7482
60518,2013-11-19,2013-12-01,2013-11-26,1,11453,14764,2419.06,193.5248,60.4765,2673.0613
60519,2013-11-20,2013-12-02,2013-11-27,1,15688,15421,2338.97,187.1176,58.4743,2584.5619
60520,2013-11-20,2013-12-02,2013-11-27,1,14774,4227,2294.99,183.5992,57.3748,2535.964
60521,2013-11-20,2013-12-02,2013-11-27,1,13575,13390,2398.95,191.916,59.9738,2650.8398
60522,2013-11-20,2013-12-02,2013-11-27,1,12413,15399,120.00,9.60,3.00,132.60
60523,2013-11-20,2013-12-02,2013-11-27,1,15766,7383,27.28,2.1824,0.682,30.1444
60524,2013-11-20,2013-12-02,2013-11-27,1,15604,8838,27.28,2.1824,0.682,30.1444
60525,2013-11-20,2013-12-02,2013-11-27,1,23013,2932,12.94,1.0352,0.3235,14.2987
60526,2013-11-20,2013-12-02,2013-11-27,1,14314,1227,58.98,4.7184,1.4745,65.1729
60527,2013-11-20,2013-12-02,2013-11-27,1,18291,16491,8.99,0.7192,0.2248,9.934
60528,2013-11-20,2013-12-02,2013-11-27,1,15687,4638,2304.98,184.3984,57.6245,2547.0029
60529,2013-11-20,2013-12-02,2013-11-27,1,25443,6706,1750.98,140.0784,43.7745,1934.8329
60530,2013-11-20,2013-12-02,2013-11-27,1,14990,13025,594.92,47.5936,14.873,657.3866
60531,2013-11-20,2013-12-02,2013-11-27,1,11091,11334,2.29,0.1832,0.0573,2.5305
60532,2013-11-20,2013-12-02,2013-11-27,1,25182,17192,67.59,5.4072,1.6898,74.687
60533,2013-11-20,2013-12-02,2013-11-27,1,23808,4594,29.99,2.3992,0.7498,33.139
60534,2013-11-20,2013-12-02,2013-11-27,1,17551,1804,128.95,10.316,3.2238,142.4898
60535,2013-11-20,2013-12-02,2013-11-27,1,13751,13245,68.97,5.5176,1.7243,76.2119
60536,2013-11-20,2013-12-02,2013-11-27,1,20515,12826,74.46,5.9568,1.8615,82.2783
60537,2013-11-20,2013-12-02,2013-11-27,1,20357,7401,69.99,5.5992,1.7498,77.339
60538,2013-11-20,2013-12-02,2013-11-27,1,20759,11955,77.96,6.2368,1.949,86.1458
60539,2013-11-20,2013-12-02,2013-11-27,1,17492,17745,84.47,6.7576,2.1118,93.3394
60540,2013-11-20,2013-12-02,2013-11-27,1,20517,18949,76.97,6.1576,1.9243,85.0519
60541,2013-11-20,2013-12-02,2013-11-27,1,20801,,74.98,5.9984,1.8745,82.8529
60542,2013-11-20,2013-12-02,2013-11-27,1,20729,5049,77.96,6.2368,1.949,86.1458
60543,2013-11-20,2013-12-02,2013-11-27,1,27955,997,38.98,3.1184,0.9745,43.0729
60544,2013-11-20,2013-12-02,2013-11-27,1,25580,3075,39.98,3.1984,0.9995,44.1779
60545,2013-11-20,2013-12-02,2013-11-27,1,14723,8954,39.99,3.1992,0.9998,44.189
60546,2013-11-20,2013-12-02,2013-11-27,1,11853,2553,39.99,3.1992,0.9998,44.189
60547,2013-11-20,2013-12-02,2013-11-27,1,17619,5282,71.97,5.7576,1.7993,79.5269
60548,2013-11-20,2013-12-02,2013-11-27,1,15187,13393,2304.98,184.3984,57.6245,2547.0029
60549,2013-11-20,2013-12-02,2013-11-27,1,13886,17870,2354.98,188.3984,58.8745,2602.2529
60550,2013-11-20,2013-12-02,2013-11-27,1,12451,14107,2367.92,189.4336,59.198,2616.5516
60551,2013-11-20,2013-12-02,2013-11-27,1,13442,9792,2319.26,185.5408,57.9815,2562.7823
60552,2013-11-20,2013-12-02,2013-11-27,1,25034,3989,1164.47,93.1576,29.1118,1286.7394
60553,2013-11-20,2013-12-02,2013-11-27,1,12241,4681,589.47,47.1576,14.7368,651.3644
60554,2013-11-20,2013-12-02,2013-11-27,1,22189,17224,548.98,43.9184,13.7245,606.6229
60555,2013-11-20,2013-12-02,2013-11-27,1,21327,9340,1120.49,89.6392,28.0123,1238.1415
60556,2013-11-20,2013-12-02,2013-11-27,1,20190,12405,1204.46,96.3568,30.1115,1330.9283
60557,2013-11-20,2013-12-02,2013-11-27,1,17405,12702,1725.48,138.0384,43.137,1906.6554
60558,2013-11-20,2013-12-02,2013-11-27,1,26914,11406,588.96,47.1168,14.724,650.8008
60559,2013-11-20,2013-12-02,2013-11-27,1,26858,6098,553.97,44.3176,13.8493,612.1369
60560,2013-11-20,2013-12-02,2013-11-27,1,13592,4822,2419.06,193.5248,60.4765,2673.0613
60561,2013-11-20,2013-12-02,2013-11-27,1,12650,1720,2419.06,193.5248,60.4765,2673.0613
60562,2013-11-21,2013-12-03,2013-11-28,1,14192,,2369.96,189.5968,59.249,2618.8058
60563,2013-11-21,2013-12-03,2013-11-28,1,12085,17429,8.99,0.7192,0.2248,9.934
60564,2013-11-21,2013-12-03,2013-11-28,1,12115,,49.99,3.9992,1.2498,55.239
60565,2013-11-21,2013-12-03,2013-11-28,1,11200,6169,74.48,5.9584,1.862,82.3004
60566,2013-11-21,2013-12-03,2013-11-28,1,28785,8410,34.99,2.7992,0.8748,38.664
60567,2013-11-21,2013-12-03,2013-11-28,1,15735,613,31.27,2.5016,0.7818,34.5534
60568,2013-11-21,2013-12-03,2013-11-28,1,26434,9582,69.99,5.5992,1.7498,77.339
60569,2013-11-21,2013-12-03,2013-11-28,1,13639,8736,120.00,9.60,3.00,132.60
60570,2013-11-21,2013-12-03,2013-11-28,1,21668,13347,1735.98,138.8784,43.3995,1918.2579
60571,2013-11-21,2013-12-03,2013-11-28,1,25323,1267,1714.97,137.1976,42.8743,1895.0419
60572,2013-11-21,2013-12-03,2013-11-28,1,20890,10533,1744.97,139.5976,43.6243,1928.1919
60573,2013-11-21,2013-12-03,2013-11-28,1,23622,14123,572.26,45.7808,14.3065,632.3473
60574,2013-11-21,2013-12-03,2013-11-28,1,13842,5141,826.46,66.1168,20.6615,913.2383
60575,2013-11-21,2013-12-03,2013-11-28,1,11734,5166,98.49,7.8792,2.4623,108.8315
60576,2013-11-21,2013-12-03,2013-11-28,1,11687,7394,62.98,5.0384,1.5745,69.5929
60577,2013-11-21,2013-12-03,2013-11-28,1,11711,9006,63.97,5.1176,1.5993,70.6869
60578,2013-11-21,2013-12-03,2013-11-28,1,26552,13470,47.96,3.8368,1.199,52.9958
60579,2013-11-21,2013-12-03,2013-11-28,1,24390,10544,32.60,2.608,0.815,36.023
60580,2013-11-21,2013-12-03,2013-11-28,1,11619,16780,29.99,2.3992,0.7498,33.139
60581,2013-11-21,2013-12-03,2013-11-28,1,19645,54,94.46,7.5568,2.3615,104.3783
60582,2013-11-21,2013-12-03,2013-11-28,1,21635,1741,73.96,5.9168,1.849,81.7258
60583,2013-11-21,2013-12-03,2013-11-28,1,15571,8532,9.99,0.7992,0.2498,11.039
60584,2013-11-21,2013-12-03,2013-11-28,1,21477,4973,23.97,1.9176,0.5993,26.4869
60585,2013-11-21,2013-12-03,2013-11-28,1,11519,7358,119.98,9.5984,2.9995,132.5779
60586,2013-11-21,2013-12-03,2013-11-28,1,19800,741,69.99,5.5992,1.7498,77.339
60587,2013-11-21,2013-12-03,2013-11-28,1,25327,240,4.99,0.3992,0.1248,5.514
60588,2013-11-21,2013-12-03,2013-11-28,1,17434,,4.99,0.3992,0.1248,5.514
60589,2013-11-21,2013-12-03,2013-11-28,1,17562,18985,13.98,1.1184,0.3495,15.4479
60590,2013-11-21,2013-12-03,2013-11-28,1,18844,1742,123.98,9.9184,3.0995,136.9979
60591,2013-11-21,2013-12-03,2013-11-28,1,18772,12368,78.98,6.3184,1.9745,87.2729
60592,2013-11-21,2013-12-03,2013-11-28,1,28254,2770,166.28,13.3024,4.157,183.7394
60593,2013-11-21,2013-12-03,2013-11-28,1,15486,3890,39.98,3.1984,0.9995,44.1779
60594,2013-11-21,2013-12-03,2013-11-28,1,14373,541,75.97,6.0776,1.8993,83.9469
60595,2013-11-21,2013-12-03,2013-11-28,1,26076,11351,76.96,6.1568,1.924,85.0408
60596,2013-11-21,2013-12-03,2013-11-28,1,16556,12596,86.95,6.956,2.1738,96.0798
60597,2013-11-21,2013-12-03,2013-11-28,1,25145,276,23.78,1.9024,0.5945,26.2769
60598,2013-11-21,2013-12-03,2013-11-28,1,25477,7583,3.99,0.3192,0.0998,4.409
60599,2013-11-21,2013-12-03,2013-11-28,1,20957,15652,38.98,3.1184,0.9745,43.0729
60600,2013-11-21,2013-12-03,2013-11-28,1,25677,12929,59.98,4.7984,1.4995,66.2779
60601,2013-11-21,2013-12-03,2013-11-28,1,11829,17231,76.95,6.156,1.9238,85.0298
60602,2013-11-21,2013-12-03,2013-11-28,1,13352,13268,56.97,4.5576,1.4243,62.9519
60603,2013-11-21,2013-12-03,2013-11-28,1,14385,13130,777.44,62.1952,19.436,859.0712
60604,2013-11-21,2013-12-03,2013-11-28,1,14298,,2365.23,189.2184,59.1308,2613.5792
60605,2013-11-21,2013-12-03,2013-11-28,1,14116,14586,2316.97,185.3576,57.9243,2560.2519
60606,2013-11-21,2013-12-03,2013-11-28,1,17766,9003,777.34,62.1872,19.4335,858.9607
60607,2013-11-21,2013-12-03,2013-11-28,1,23332,4944,1700.99,136.0792,42.5248,1879.594
60608,2013-11-21,2013-12-03,2013-11-28,1,23420,14817,1700.99,136.0792,42.5248,1879.594
60609,2013-11-21,2013-12-03,2013-11-28,1,17315,11287,2452.34,196.1872,61.3085,2709.8357
60610,2013-11-21,2013-12-03,2013-11-28,1,16528,13485,1120.49,89.6392,28.0123,1238.1415
60611,2013-11-21,2013-12-03,2013-11-28,1,28319,1560,556.93,44.5544,13.9233,615.4077
60612,2013-11-21,2013-12-03,2013-11-28,1,11107,8849,2419.06,193.5248,60.4765,2673.0613
60613,2013-11-21,2013-12-03,2013-11-28,1,11446,12367,2482.04,198.5632,62.051,2742.6542
60614,2013-11-21,2013-12-03,2013-11-28,1,13091,18361,2349.98,187.9984,58.7495,2596.7279
60615,2013-11-21,2013-12-03,2013-11-28,1,29048,10198,777.34,62.1872,19.4335,858.9607
60616,2013-11-21,2013-12-03,2013-11-28,1,23178,14461,539.99,43.1992,13.4998,596.689
60617,2013-11-21,2013-12-03,2013-11-28,1,22272,9839,571.72,45.7376,14.293,631.7506
60618,2013-11-21,2013-12-03,2013-11-28,1,14880,8510,1120.49,89.6392,28.0123,1238.1415
60619,2013-11-21,2013-12-03,2013-11-28,1,20118,654,1170.48,93.6384,29.262,1293.3804
60620,2013-11-21,2013-12-03,2013-11-28,1,23940,572,1120.49,89.6392,28.0123,1238.1415
60621,2013-11-21,2013-12-03,2013-11-28,1,19480,17623,1151.76,92.1408,28.794,1272.6948
60622,2013-11-21,2013-12-03,2013-11-28,1,22458,4824,563.77,45.1016,14.0943,622.9659
60623,2013-11-21,2013-12-03,2013-11-28,1,26886,7848,553.97,44.3176,13.8493,612.1369
60624,2013-11-21,2013-12-03,2013-11-28,1,16196,8225,2452.04,196.1632,61.301,2709.5042
60625,2013-11-21,2013-12-03,2013-11-28,1,13576,17254,2422.54,193.8032,60.5635,2676.9067
60626,2013-11-21,2013-12-03,2013-11-28,1,28524,9642,2398.05,191.844,59.9513,2649.8453
60627,2013-11-21,2013-12-03,2013-11-28,1,29064,11839,815.81,65.2648,20.3953,901.4701
60628,2013-11-21,2013-12-03,2013-11-28,1,11076,6753,2384.07,190.7256,59.6018,2634.3974
60629,2013-11-21,2013-12-03,2013-11-28,1,11092,2532,2393.06,191.4448,59.8265,2644.3313
60630,2013-11-21,2013-12-03,2013-11-28,1,11448,10041,2438.06,195.0448,60.9515,2694.0563
60631,2013-11-22,2013-12-04,2013-11-29,1,14191,14622,2338.97,187.1176,58.4743,2584.5619
60632,2013-11-22,2013-12-04,2013-11-29,1,13577,3805,2304.98,184.3984,57.6245,2547.0029
60633,2013-11-22,2013-12-04,2013-11-29,1,14791,8081,2344.96,187.5968,58.624,2591.1808
60634,2013-11-22,2013-12-04,2013-11-29,1,12231,8989,2304.98,184.3984,57.6245,2547.0029
60635,2013-11-22,2013-12-04,2013-11-29,1,11520,17652,8.99,0.7192,0.2248,9.934
60636,2013-11-22,2013-12-04,2013-11-29,1,12933,5298,8.99,0.7192,0.2248,9.934
60637,2013-11-22,2013-12-04,2013-11-29,1,14665,13116,31.27,2.5016,0.7818,34.5534
60638,2013-11-22,2013-12-04,2013-11-29,1,11262,,59.48,4.7584,1.487,65.7254
60639,2013-11-22,2013-12-04,2013-11-29,1,13136,11791,27.28,2.1824,0.682,30.1444
60640,2013-11-22,2013-12-04,2013-11-29,1,13004,17800,24.99,1.9992,0.6248,27.614
60641,2013-11-22,2013-12-04,2013-11-29,1,15602,15866,28.98,2.3184,0.7245,32.0229
60642,2013-11-22,2013-12-04,2013-11-29,1,19097,3104,21.98,1.7584,0.5495,24.2879
60643,2013-11-22,2013-12-04,2013-11-29,1,19955,11680,30.48,2.4384,0.762,33.6804
60644,2013-11-22,2013-12-04,2013-11-29,1,27703,8502,4.99,0.3992,0.1248,5.514
60645,2013-11-22,2013-12-04,2013-11-29,1,22148,19191,69.99,5.5992,1.7498,77.339
60646,2013-11-22,2013-12-04,2013-11-29,1,15822,5783,14.23,1.1384,0.3558,15.7242
60647,2013-11-22,2013-12-04,2013-11-29,1,28937,2940,7.28,0.5824,0.182,8.0444
60648,2013-11-22,2013-12-04,2013-11-29,1,15232,14315,14.98,1.1984,0.3745,16.5529
60649,2013-11-22,2013-12-04,2013-11-29,1,17789,13620,1754.98,140.3984,43.8745,1939.2529
60650,2013-11-22,2013-12-04,2013-11-29,1,17798,5042,614.96,49.1968,15.374,679.5308
60651,2013-11-22,2013-12-04,2013-11-29,1,17815,10151,680.43,54.4344,17.0108,751.8752
60652,2013-11-22,2013-12-04,2013-11-29,1,11225,7191,2.29,0.1832,0.0573,2.5305
60653,2013-11-22,2013-12-04,2013-11-29,1,16870,11921,32.60,2.608,0.815,36.023
60654,2013-11-22,2013-12-04,2013-11-29,1,25422,10567,71.58,5.7264,1.7895,79.0959
60655,2013-11-22,2013-12-04,2013-11-29,1,24965,17792,71.58,5.7264,1.7895,79.0959
60656,2013-11-22,2013-12-04,2013-11-29,1,23817,,29.99,2.3992,0.7498,33.139
60657,2013-11-22,2013-12-04,2013-11-29,1,23258,4497,14.98,1.1984,0.3745,16.5529
60658,2013-11-22,2013-12-04,2013-11-29,1,21245,3415,22.93,1.8344,0.5733,25.3377
60659,2013-11-22,2013-12-04,2013-11-29,1,14724,8960,17.27,1.3816,0.4318,19.0834
60660,2013-11-22,2013-12-04,2013-11-29,1,23245,,39.98,3.1984,0.9995,44.1779
60661,2013-11-22,2013-12-04,2013-11-29,1,15403,2445,39.98,3.1984,0.9995,44.1779
60662,2013-11-22,2013-12-04,2013-11-29,1,15277,16113,96.44,7.7152,2.411,106.5662
60663,2013-11-22,2013-12-04,2013-11-29,1,14989,6371,32.27,2.5816,0.8068,35.6584
60664,2013-11-22,2013-12-04,2013-11-29,1,14805,18621,101.46,8.1168,2.5365,112.1133
60665,2013-11-22,2013-12-04,2013-11-29,1,13819,7929,35.00,2.80,0.875,38.675
60666,2013-11-22,2013-12-04,2013-11-29,1,29372,10121,39.99,3.1992,0.9998,44.189
60667,2013-11-22,2013-12-04,2013-11-29,1,17935,10671,63.97,5.1176,1.5993,70.6869
60668,2013-11-22,2013-12-04,2013-11-29,1,19495,3588,38.98,3.1184,0.9745,43.0729
60669,2013-11-22,2013-12-04,2013-11-29,1,23761,6322,68.97,5.5176,1.7243,76.2119
60670,2013-11-22,2013-12-04,2013-11-29,1,12799,,39.98,3.1984,0.9995,44.1779
60671,2013-11-22,2013-12-04,2013-11-29,1,11279,1199,42.28,3.3824,1.057,46.7194
60672,2013-11-22,2013-12-04,2013-11-29,1,13756,4330,99.47,7.9576,2.4868,109.9144
60673,2013-11-22,2013-12-04,2013-11-29,1,12097,6095,56.98,4.5584,1.4245,62.9629
60674,2013-11-22,2013-12-04,2013-11-29,1,14567,1109,50.23,4.0184,1.2558,55.5042
60675,2013-11-22,2013-12-04,2013-11-29,1,12204,,96.96,7.7568,2.424,107.1408
60676,2013-11-22,2013-12-04,2013-11-29,1,16012,15218,24.27,1.9416,0.6068,26.8184
60677,2013-11-22,2013-12-04,2013-11-29,1,17483,12150,32.22,2.5776,0.8055,35.6031
60678,2013-11-22,2013-12-04,2013-11-29,1,12278,15614,49.99,3.9992,1.2498,55.239
60679,2013-11-22,2013-12-04,2013-11-29,1,19657,12802,756.26,60.5008,18.9065,835.6673
60680,2013-11-22,2013-12-04,2013-11-29,1,13978,18492,2331.95,186.556,58.2988,2576.8048
60681,2013-11-22,2013-12-04,2013-11-29,1,13999,14840,2294.99,183.5992,57.3748,2535.964
60682,2013-11-22,2013-12-04,2013-11-29,1,11777,12422,2337.26,186.9808,58.4315,2582.6723
60683,2013-11-22,2013-12-04,2013-11-29,1,19951,8936,2443.35,195.468,61.0838,2699.9018
60684,2013-11-22,2013-12-04,2013-11-29,1,23408,15124,1775.47,142.0376,44.3868,1961.8944
60685,2013-11-22,2013-12-04,2013-11-29,1,20227,11024,2475.95,198.076,61.8988,2735.9248
60686,2013-11-22,2013-12-04,2013-11-29,1,19979,6930,2512.32,200.9856,62.808,2776.1136
60687,2013-11-22,2013-12-04,2013-11-29,1,25037,16215,1174.48,93.9584,29.362,1297.8004
60688,2013-11-22,2013-12-04,2013-11-29,1,29011,13844,756.33,60.5064,18.9083,835.7447
60689,2013-11-22,2013-12-04,2013-11-29,1,26546,3124,776.33,62.1064,19.4083,857.8447
60690,2013-11-22,2013-12-04,2013-11-29,1,25412,7128,1223.84,97.9072,30.596,1352.3432
60691,2013-11-22,2013-12-04,2013-11-29,1,25401,16108,2393.06,191.4448,59.8265,2644.3313
60692,2013-11-22,2013-12-04,2013-11-29,1,17669,564,624.95,49.996,15.6238,690.5698
60693,2013-11-22,2013-12-04,2013-11-29,1,22294,535,650.45,52.036,16.2613,718.7473
60694,2013-11-22,2013-12-04,2013-11-29,1,19113,1951,1184.46,94.7568,29.6115,1308.8283
60695,2013-11-22,2013-12-04,2013-11-29,1,17464,4780,1784.96,142.7968,44.624,1972.3808
60696,2013-11-22,2013-12-04,2013-11-29,1,20673,12909,1754.98,140.3984,43.8745,1939.2529
60697,2013-11-23,2013-12-05,2013-11-30,1,17065,4741,839.48,67.1584,20.987,927.6254
60698,2013-11-23,2013-12-05,2013-11-30,1,13592,4822,2354.98,188.3984,58.8745,2602.2529
60699,2013-11-23,2013-12-05,2013-11-30,1,11142,3510,68.97,5.5176,1.7243,76.2119
60700,2013-11-23,2013-12-05,2013-11-30,1,11814,4607,58.98,4.7184,1.4745,65.1729
60701,2013-11-23,2013-12-05,2013-11-30,1,12351,10201,93.48,7.4784,2.337,103.2954
60702,2013-11-23,2013-12-05,2013-11-30,1,17094,6629,819.48,65.5584,20.487,905.5254
60703,2013-11-23,2013-12-05,2013-11-30,1,15661,16721,839.46,67.1568,20.9865,927.6033
60704,2013-11-23,2013-12-05,2013-11-30,1,11192,3121,38.98,3.1184,0.9745,43.0729
60705,2013-11-23,2013-12-05,2013-11-30,1,11260,6853,38.98,3.1184,0.9745,43.0729
60706,2013-11-23,2013-12-05,2013-11-30,1,26346,7733,64.97,5.1976,1.6243,71.7919
60707,2013-11-23,2013-12-05,2013-11-30,1,27030,4933,21.49,1.7192,0.5373,23.7465
60708,2013-11-23,2013-12-05,2013-11-30,1,26702,5374,68.97,5.5176,1.7243,76.2119
60709,2013-11-23,2013-12-05,2013-11-30,1,23483,2418,32.28,2.5824,0.807,35.6694
60710,2013-11-23,2013-12-05,2013-11-30,1,25843,73,27.28,2.1824,0.682,30.1444
60711,2013-11-23,2013-12-05,2013-11-30,1,22361,10437,34.98,2.7984,0.8745,38.6529
60712,2013-11-23,2013-12-05,2013-11-30,1,16964,3948,14.98,1.1984,0.3745,16.5529
60713,2013-11-23,2013-12-05,2013-11-30,1,19805,432,69.99,5.5992,1.7498,77.339
60714,2013-11-23,2013-12-05,2013-11-30,1,20464,,22.93,1.8344,0.5733,25.3377
60715,2013-11-23,2013-12-05,2013-11-30,1,12147,2680,13.98,1.1184,0.3495,15.4479
60716,2013-11-23,2013-12-05,2013-11-30,1,15505,17226,7.28,0.5824,0.182,8.0444
60717,2013-11-23,2013-12-05,2013-11-30,1,16242,1027,7.28,0.5824,0.182,8.0444
60718,2013-11-23,2013-12-05,2013-11-30,1,15681,8641,71.58,5.7264,1.7895,79.0959
60719,2013-11-23,2013-12-05,2013-11-30,1,28545,14203,132.97,10.6376,3.3243,146.9319
60720,2013-11-23,2013-12-05,2013-11-30,1,26367,6857,78.48,6.2784,1.962,86.7204
60721,2013-11-23,2013-12-05,2013-11-30,1,21058,4386,69.46,5.5568,1.7365,76.7533
60722,2013-11-23,2013-12-05,2013-11-30,1,24556,5994,6.28,0.5024,0.157,6.9394
60723,2013-11-23,2013-12-05,2013-11-30,1,24543,3961,53.98,4.3184,1.3495,59.6479
60724,2013-11-23,2013-12-05,2013-11-30,1,16591,18381,4.99,0.3992,0.1248,5.514
60725,2013-11-23,2013-12-05,2013-11-30,1,13566,15706,13.98,1.1184,0.3495,15.4479
60726,2013-11-23,2013-12-05,2013-11-30,1,14574,3511,64.26,5.1408,1.6065,71.0073
60727,2013-11-23,2013-12-05,2013-11-30,1,12797,12956,56.97,4.5576,1.4243,62.9519
60728,2013-11-23,2013-12-05,2013-11-30,1,11407,15456,53.99,4.3192,1.3498,59.659
60729,2013-11-23,2013-12-05,2013-11-30,1,14495,18561,839.48,67.1584,20.987,927.6254
60730,2013-11-23,2013-12-05,2013-11-30,1,14565,10093,804.48,64.3584,20.112,888.9504
60731,2013-11-23,2013-12-05,2013-11-30,1,14386,18629,917.96,73.4368,22.949,1014.3458
60732,2013-11-23,2013-12-05,2013-11-30,1,15893,5371,645.95,51.676,16.1488,713.7748
60733,2013-11-23,2013-12-05,2013-11-30,1,13977,4256,2345.22,187.6176,58.6305,2591.4681
60734,2013-11-23,2013-12-05,2013-11-30,1,13658,10584,2344.26,187.5408,58.6065,2590.4073
60735,2013-11-23,2013-12-05,2013-11-30,1,11779,15134,2294.99,183.5992,57.3748,2535.964
60736,2013-11-23,2013-12-05,2013-11-30,1,14290,3931,2376.96,190.1568,59.424,2626.5408
60737,2013-11-23,2013-12-05,2013-11-30,1,14929,,742.35,59.388,18.5588,820.2968
60738,2013-11-23,2013-12-05,2013-11-30,1,14947,10943,785.32,62.8256,19.633,867.7786
60739,2013-11-23,2013-12-05,2013-11-30,1,18626,1292,1289.33,103.1464,32.2333,1424.7097
60740,2013-11-23,2013-12-05,2013-11-30,1,19311,8581,1249.84,99.9872,31.246,1381.0732
60741,2013-11-23,2013-12-05,2013-11-30,1,11134,6223,769.49,61.5592,19.2373,850.2865
60742,2013-11-23,2013-12-05,2013-11-30,1,20238,2103,2443.35,195.468,61.0838,2699.9018
60743,2013-11-23,2013-12-05,2013-11-30,1,19959,7015,2478.34,198.2672,61.9585,2738.5657
60744,2013-11-23,2013-12-05,2013-11-30,1,28324,12920,548.98,43.9184,13.7245,606.6229
60745,2013-11-23,2013-12-05,2013-11-30,1,22411,,588.96,47.1168,14.724,650.8008
60746,2013-11-23,2013-12-05,2013-11-30,1,27354,4341,539.99,43.1992,13.4998,596.689
60747,2013-11-23,2013-12-05,2013-11-30,1,11108,2633,2419.06,193.5248,60.4765,2673.0613
60748,2013-11-23,2013-12-05,2013-11-30,1,26581,4578,751.34,60.1072,18.7835,830.2307
60749,2013-11-23,2013-12-05,2013-11-30,1,26600,13190,751.34,60.1072,18.7835,830.2307
60750,2013-11-23,2013-12-05,2013-11-30,1,26608,3031,810.32,64.8256,20.258,895.4036
60751,2013-11-23,2013-12-05,2013-11-30,1,26513,13831,777.34,62.1872,19.4335,858.9607
60752,2013-11-23,2013-12-05,2013-11-30,1,25623,18370,2398.05,191.844,59.9513,2649.8453
60753,2013-11-23,2013-12-05,2013-11-30,1,22295,16579,600.46,48.0368,15.0115,663.5083
60754,2013-11-23,2013-12-05,2013-11-30,1,20194,16010,1174.48,93.9584,29.362,1297.8004
60755,2013-11-23,2013-12-05,2013-11-30,1,20197,14996,1145.48,91.6384,28.637,1265.7554
60756,2013-11-23,2013-12-05,2013-11-30,1,20291,14726,1151.76,92.1408,28.794,1272.6948
60757,2013-11-23,2013-12-05,2013-11-30,1,22644,192,603.49,48.2792,15.0873,666.8565
60758,2013-11-23,2013-12-05,2013-11-30,1,26866,13882,615.46,49.2368,15.3865,680.0833
60759,2013-11-23,2013-12-05,2013-11-30,1,26890,14771,588.96,47.1168,14.724,650.8008
60760,2013-11-23,2013-12-05,2013-11-30,1,25734,14911,2384.07,190.7256,59.6018,2634.3974
60761,2013-11-23,2013-12-05,2013-11-30,1,14218,19129,1283.82,102.7056,32.0955,1418.6211
60762,2013-11-23,2013-12-05,2013-11-30,1,14012,2119,777.34,62.1872,19.4335,858.9607
60763,2013-11-23,2013-12-05,2013-11-30,1,14287,,742.35,59.388,18.5588,820.2968
60764,2013-11-23,2013-12-05,2013-11-30,1,11080,8026,2469.05,197.524,61.7263,2728.3003
60765,2013-11-24,2013-12-06,2013-12-01,1,14713,9031,2304.98,184.3984,57.6245,2547.0029
60766,2013-11-24,2013-12-06,2013-12-01,1,12473,17980,2329.98,186.3984,58.2495,2574.6279
60767,2013-11-24,2013-12-06,2013-12-01,1,12332,5197,2309.97,184.7976,57.7493,2552.5169
60768,2013-11-24,2013-12-06,2013-12-01,1,14860,2657,27.28,2.1824,0.682,30.1444
60769,2013-11-24,2013-12-06,2013-12-01,1,15235,5017,72.93,5.8344,1.8233,80.5877
60770,2013-11-24,2013-12-06,2013-12-01,1,24267,885,22.93,1.8344,0.5733,25.3377
60771,2013-11-24,2013-12-06,2013-12-01,1,11366,3724,49.99,3.9992,1.2498,55.239
60772,2013-11-24,2013-12-06,2013-12-01,1,11121,13664,7.95,0.636,0.1988,8.7848
60773,2013-11-24,2013-12-06,2013-12-01,1,24852,18702,2457.33,196.5864,61.4333,2715.3497
60774,2013-11-24,2013-12-06,2013-12-01,1,25307,8512,1759.97,140.7976,43.9993,1944.7669
60775,2013-11-24,2013-12-06,2013-12-01,1,17795,12400,539.99,43.1992,13.4998,596.689
60776,2013-11-24,2013-12-06,2013-12-01,1,13836,16987,801.77,64.1416,20.0443,885.9559
60777,2013-11-24,2013-12-06,2013-12-01,1,16562,16892,819.48,65.5584,20.487,905.5254
